,Flight Record,Flight Date (Exact),Tail Number,Airframe,Fleet,Takeoff Airport Code,Landing Airport Code,P14: Event Record,P14: Event Type,P14: Severity,P14: False Positive,P14: Start of Event - 10 seconds Seconds (From Start of File),P14: End of Event + 10 seconds Seconds (From Start of File),P14: Data Dropouts (seconds),P14: Error b/w GMT and Recorded Time around event (%),P14: Estimated Nav Error at Start of Event (nm),P14: Standard Deviation of Sample Rate of GMT (Event Interval +/- 30 Seconds (Hz),P14: Flap Handle Position at Start of Event,P14: Speed Brake Handle Position at Start of Event (deg),P14: Flap Position at Start of Event (deg+=TED),P14: Duration of Event (Seconds),P14: Terrain Elevation at Start of Event (ft),P14: Uncertainty in Touchdown Position based on Recorded Position (ft),target
1094,2690064,2019-08-21 07:34:47+00:00,VH-VXR,737-800,QFA - 737-800 (1024 wps),YSSY,YPPH,41289563,Deep Touchdown,Level 2,Not a False Positive,17141.5,17161.5,0.0,-9.5367431640625e-05,0.030829329167452436,0.0,30.0,4.473305702209473,30.078183492024742,0.0,57.932926177978516,99.99999181704001,0
1095,2689905,2019-08-21 05:08:52+00:00,VH-VXM,737-800,QFA - 737-800 (1024 wps),YMML,YMHB,41289675,Approach Speed High Below 50 ft AGL (Vref),Level 3,Not a False Positive,4307.0,4329.0,0.0,-0.0002126224705430328,0.05110640736492948,0.0,30.0,4.200743198394775,30.312558492024742,2.0,11.888394355773926,99.99999181704001,0
1096,2689779,2019-08-21 04:02:09+00:00,VH-VYF,737-800,QFA - 737-800 (1024 wps),YSSY,YBBN,41289839,GPWS: Glideslope,Level 2,Not a False Positive,4202.0,4223.0,4.0,-0.000863824008910124,0.048455484969389985,0.0,30.0,2.653028726577759,29.980497996012367,1.0,5.807812213897705,99.99999181704001,0
1097,2685407,2019-08-15 09:39:09+00:00,VH-VZT,737-800,QFA - 737-800 (1024 wps),YMML,YSSY,41295004,Rotation Speed High,Level 2,Not a False Positive,1153.0,1173.0,8.0,-0.00152587890625,0.008270862570731941,0.0,5.0,-0.4588346481323242,4.993988758808857,0.0,369.7137145996094,99.99999181704001,0
1098,2689725,2019-08-21 00:49:18+00:00,VH-XZH,737-800,QFA - 737-800 (1024 wps),YMML,NZWN,41290045,High Vertical Acceleration at Landing,Level 2,Not a False Positive,11892.5,11918.5,2.0,-9.5367431640625e-05,0.03820307305520783,0.0,40.0,3.655111789703369,40.0,6.0,24.436772346496582,99.99999181704001,0
1099,2689112,2019-08-20 07:19:18+00:00,VH-VYJ,737-800,QFA - 737-800 (1024 wps),YMHB,YMML,41290620,Rotation Speed High,Level 2,Not a False Positive,654.25,674.25,0.0,-9.5367431640625e-05,0.032342303207512205,0.0,5.0,-0.8263902068138123,5.2037697869378166,0.0,6.742189407348633,99.99999181704001,0
1100,2685068,2019-08-15 05:06:37+00:00,VH-XZP,737-800,QFA - 737-800 (1024 wps),YMML,YMHB,41295323,Rotation Speed High,Level 2,Not a False Positive,752.5,772.5,0.0,-9.5367431640625e-05,0.044227302987842915,0.0,5.0,-1.5624268054962158,5.0374897106273755,0.0,377.9043426513672,99.99999181704001,0
1101,2689017,2019-08-20 03:44:33+00:00,VH-VYF,737-800,QFA - 737-800 (1024 wps),YBCG,YMML,41290866,GPWS: Windshear Warning,Level 2,Bad Parameter: Bad Sensor on Airplane,358.0,7994.25,2.0,-1.1464431918019875e-05,0.008014307606590465,0.0,5.0,-0.8263902068138123,5.061244449099979,7616.25,14.681488037109375,99.99999181704001,1
1102,2689017,2019-08-20 03:44:33+00:00,VH-VYF,737-800,QFA - 737-800 (1024 wps),YBCG,YMML,41290871,GPWS: Don't Sink,Level 2,Bad Parameter: Bad Sensor on Airplane,390.0,492.0,2.0,-2.4550031907487625e-05,0.02911430643437714,0.0,5.0,-0.8263902068138123,5.061244449099979,82.0,13.019692420959473,99.99999181704001,1
1103,2688873,2019-08-19 00:49:44+00:00,VH-XZI,737-800,QFA - 737-800 (1024 wps),YMML,NZWN,41291233,GPWS: Windshear Warning,Level 2,Bad Parameter: Bad Sensor on Airplane,5042.0,11974.5,2.0,1.7629244384331674e-06,0.3552493853673399,0.0,0.0,-1.2862682342529297,0.014252554725956273,6912.5,0.0,99.99999181704001,1
1104,2688851,2019-08-18 05:31:48+00:00,VH-XZN,737-800,QFA - 737-800 (1024 wps),YPDN,YSSY,41291270,High Vertical Acceleration at Landing,Level 2,Not a False Positive,13851.75,13877.75,0.0,0.0002452305385044643,0.02541437005574639,0.0,30.0,3.7460970878601074,30.253964742024742,6.0,12.152367353439331,99.99999181704001,0
1106,2688487,2019-08-18 10:24:20+00:00,VH-VYC,737-800,QFA - 737-800 (1024 wps),YPPD,YPPH,41291803,Pitch Rate Low During Rotation,Level 2,Bad Parameter: Short-term Data Dropout,68.0,92.0,0.5,329.0316181798135,0.2159005656375494,0.0,5.0,-1.5624268054962158,5.156261340991871,4.0,-390.0010986328125,99.99999181704001,1
1107,2688381,2019-08-18 07:48:56+00:00,VH-VZP,737-800,QFA - 737-800 (1024 wps),YMML,YPPH,41292169,Late Landing Flap Selection,Level 2,Not a False Positive,14193.0,14213.0,0.0,-0.00152587890625,0.03763287562659154,0.0,30.0,3.5641074180603027,25.019556681315102,0.0,55.77427673339844,99.99999181704001,0
1108,2688284,2019-08-18 07:07:00+00:00,VH-VXO,737-800,QFA - 737-800 (1024 wps),YPAD,YSSY,41292280,Rotation Speed High,Level 2,Not a False Positive,477.25,497.25,2.0,0.0009775161743164062,0.022180474467789434,0.0,5.0,-0.6425739526748657,5.156261340991871,0.0,10.808897256851196,99.99999181704001,0
1109,2688243,2019-08-18 03:07:17+00:00,VH-VZP,737-800,QFA - 737-800 (1024 wps),YPPH,YMML,41292471,Late Landing Flap Selection,Level 2,Not a False Positive,11627.0,11647.0,2.0,-9.5367431640625e-05,0.04696830374922514,0.0,30.0,3.655111789703369,15.351605733235676,0.0,144.35694885253906,99.99999181704001,0
1110,2692413,2019-08-24 01:33:53+00:00,VH-XZH,737-800,QFA - 737-800 (1024 wps),NZAA,YMML,41286996,Thrust Reversers Delayed During Landing,Level 2,Not a False Positive,15469.5,15551.5,0.0,0.00029763022621909343,0.06581674054516758,0.0,30.0,3.655111789703369,30.078183492024742,62.0,339.6409454345703,99.99999181704001,0
1111,2688153,2019-08-17 22:17:46+00:00,VH-VZP,737-800,QFA - 737-800 (1024 wps),YMML,YPPH,41292694,Late Landing Flap Selection,Level 2,Not a False Positive,14191.0,14211.0,0.0,-9.5367431640625e-05,0.04965452548266567,0.0,30.0,3.655111789703369,15.000043233235676,0.0,45.931758880615234,99.99999181704001,0
1112,2688034,2019-08-19 01:43:50+00:00,VH-VXB,737-800,QFA - 737-800 (1024 wps),YBCS,YBBN,41292768,Deep Touchdown,Level 2,Not a False Positive,6612.0,6632.0,0.0,-9.5367431640625e-05,0.03199129372532124,0.0,30.0,2.2880685329437256,29.980497996012367,0.0,9.175643920898438,99.99999181704001,0
1113,2691527,2019-08-22 22:58:43+00:00,VH-VZR,737-800,QFA - 737-800 (1024 wps),YBBN,YPDN,41288211,Approach Speed High Below 50 ft AGL (Vref),Level 2,Not a False Positive,13784.0,13809.0,0.0,0.00030517578125,0.03959828645810856,0.0,30.0,2.4705865383148193,29.716824849446613,5.0,84.19609832763672,99.99999181704001,0
1114,2682456,2019-08-12 03:31:23+00:00,VH-XZO,737-800,QFA - 737-800 (1024 wps),YPAD,YSSY,41298296,TCAS Resolution Advisory,Level 2,Not a False Positive,5941.0,5981.0,4.0,0.00010899135044642858,0.06720062819538675,0.0,0.0,-0.5506946444511414,0.014252554725956273,20.0,49.21259689331055,99.99999181704001,0
1115,2687528,2019-08-18 08:39:50+00:00,VH-VYD,737-800,QFA - 737-800 (1024 wps),YSSY,YPAD,41292963,Rotation Speed Low,Level 2,Not a False Positive,788.0,808.0,0.0,-0.00152587890625,0.009524718460528242,0.0,1.0,-1.1942540407180786,0.9893377149427259,0.0,5.034394264221191,99.99999181704001,0
1116,2686843,2019-08-17 00:26:28+00:00,VH-VXG,737-800,QFA - 737-800 (1024 wps),YSSY,YMML,41293675,Deep Touchdown,Level 2,Not a False Positive,5245.5,5265.5,0.0,-9.5367431640625e-05,0.02871195318549491,0.0,30.0,12.037630081176758,30.371152242024742,0.0,399.1208801269531,99.99999181704001,0
1117,2686793,2019-08-16 23:29:29+00:00,VH-VYE,737-800,QFA - 737-800 (1024 wps),YSSY,YBBN,41293703,Deep Touchdown,Level 2,Not a False Positive,4678.75,4698.75,13.0,0.20826756954193115,0.07799008130517651,0.0,30.0,3.928011894226074,30.371152242024742,0.0,9.627716541290283,99.99999181704001,0
1118,2686792,2019-08-16 22:29:58+00:00,VH-VXK,737-800,QFA - 737-800 (1024 wps),YPAD,YAYE,41293739,High Speed Below 3000 ft AAL,Level 2,Not a False Positive,7421.0,7459.0,2.0,-1.762224280315897e-05,0.06664925448272713,0.0,0.0,-0.09158669412136078,0.014252554725956273,18.0,1640.6246337890625,99.99999181704001,0
1119,2686517,2019-08-16 09:38:51+00:00,VH-VXL,737-800,QFA - 737-800 (1024 wps),YMML,YSSY,41294046,Thrust Reversers Delayed During Landing,Level 2,Not a False Positive,4138.75,4220.25,2.0,0.001500657767303719,0.03641250184514541,0.0,30.0,2.561817169189453,29.892607371012367,61.5,11.303311586380005,99.99999181704001,0
1120,2685887,2019-08-16 01:13:38+00:00,VH-XZB,737-800,QFA - 737-800 (1024 wps),YMML,YSSY,41294538,Deep Touchdown,Level 2,Not a False Positive,5141.5,5161.5,2.0,-9.5367431640625e-05,0.035958522639554055,0.0,30.0,3.837063789367676,29.921904246012367,0.0,9.035623550415039,99.99999181704001,0
1121,2685407,2019-08-15 09:39:09+00:00,VH-VZT,737-800,QFA - 737-800 (1024 wps),YMML,YSSY,41295003,Climb Speed High,Level 2,Not a False Positive,1165.0,1186.0,8.0,0.0005548650568181819,0.02830066978677479,0.0,5.0,-0.4588346481323242,4.993988758808857,1.0,383.72021484375,99.99999181704001,0
1122,2685288,2019-08-15 07:39:40+00:00,VH-VYK,737-800,QFA - 737-800 (1024 wps),YMML,YSSY,41295181,GPWS: Windshear Warning,Level 2,Bad Parameter: Bad Sensor on Airplane,1735.0,4449.75,4.0,-1.3417000774380496e-05,0.26692283828490154,0.0,0.0,-0.7344724535942078,0.009501702882148124,2694.75,1685.3675048828125,99.99999181704001,1
1124,2684803,2019-08-15 00:36:59+00:00,VH-VZG,737-800,QFA - 737-800 (1024 wps),YSCB,YMML,41295570,GPWS: Windshear Warning,Level 2,Bad Parameter: Bad Sensor on Airplane,2376.0,3381.25,0.0,1.3029162793697693e-05,0.12982097480591348,0.0,0.0,-1.378301739692688,0.009501702882148124,985.25,1784.77685546875,99.99999181704001,1
1125,2684951,2019-08-14 22:53:07+00:00,VH-VXI,737-800,QFA - 737-800 (1024 wps),YMML,YPDN,41295642,Deep Touchdown,Level 2,Not a False Positive,17263.0,17283.0,0.0,-9.5367431640625e-05,0.10333932000449715,0.0,30.0,3.382042407989502,30.078183492024742,0.0,88.26651763916016,99.99999181704001,0
1126,2680491,2019-08-10 02:18:25+00:00,VH-VXB,737-800,QFA - 737-800 (1024 wps),YMML,YMHB,41300022,GPWS: Sink Rate,Level 2,Not a False Positive,4332.0,4354.0,0.0,-0.0002126224705430328,0.056532172944693475,0.0,30.0,2.4705865383148193,29.980497996012367,2.0,15.124308586120605,99.99999181704001,0
1127,2680514,2019-08-10 02:11:37+00:00,VH-XZL,737-800,QFA - 737-800 (1024 wps),YBAS,YPDN,41300033,Deep Touchdown,Level 2,Not a False Positive,6774.5,6794.5,2.0,-9.5367431640625e-05,0.07863478992861736,0.0,30.0,3.199902296066284,30.000043869018555,0.0,87.72991180419922,99.99999181704001,0
1128,2680514,2019-08-10 02:11:37+00:00,VH-XZL,737-800,QFA - 737-800 (1024 wps),YBAS,YPDN,41300035,Approach Speed High Below 50 ft AGL (Vref),Level 2,Not a False Positive,6769.0,6791.0,2.0,-0.0002126224705430328,0.08305158135711649,0.0,30.0,3.199902296066284,29.980497996012367,2.0,94.85343933105469,99.99999181704001,0
1132,2684518,2019-08-14 09:00:54+00:00,VH-VXF,737-800,QFA - 737-800 (1024 wps),YMML,YSCB,41296046,MMO Exceedance,Level 2,Not a False Positive,2719.0,2743.0,4.0,-0.0017104610320060483,0.3665540601391538,0.0,0.0,33.99514389038086,0.0,4.0,1301.8372802734375,99.99999181704001,0
1133,2684519,2019-08-14 06:38:47+00:00,VH-XZE,737-800,QFA - 737-800 (1024 wps),NZAA,YSSY,41296129,Pitch Attitude High During Rotation (Gears Extended),Level 2,Not a False Positive,1143.0,1163.0,0.0,-9.5367431640625e-05,0.021686010741609134,0.0,1.0,-1.0102835893630981,1.0124205564841247,0.0,15.106143951416016,99.99999181704001,0
1134,2684109,2019-08-13 22:51:04+00:00,VH-VZX,737-800,QFA - 737-800 (1024 wps),YMML,YBHM,41296665,Short Runway Distance Remaining,Level 2,Not a False Positive,9681.5,9701.5,4.0,-9.5367431640625e-05,0.08020471672240555,0.0,40.0,3.928011894226074,40.0,0.0,10.68278455734253,99.99999181704001,0
1135,2683763,2019-08-13 09:50:53+00:00,VH-VXI,737-800,QFA - 737-800 (1024 wps),YMML,YPDN,41296950,Deep Touchdown,Level 2,Not a False Positive,13912.5,13932.5,0.0,-9.5367431640625e-05,0.05094559669165983,0.0,30.0,2.7442214488983154,30.019589742024742,0.0,82.18310928344727,99.99999181704001,0
1136,2679701,2019-08-09 02:33:36+00:00,VH-VZV,737-800,QFA - 737-800 (1024 wps),YSSY,YBCG,41301031,Rotation Speed High,Level 2,Not a False Positive,1095.0,1115.0,10.0,-9.5367431640625e-05,0.03066381354215164,0.0,5.0,-1.1942540407180786,4.979736225025074,0.0,12.813648223876953,99.99999181704001,0
1137,2688175,2019-08-18 00:21:53+00:00,VH-XZM,737-800,QFA - 737-800 (1024 wps),YPPH,YMML,41292564,Pitch Rate Low During Rotation,Level 2,Not a False Positive,427.25,451.25,2.0,1.9996396956905243e-05,0.034605122737292895,0.0,5.0,-1.6545182466506958,5.013735487654403,4.0,50.093162536621094,99.99999181704001,0
1138,2688132,2019-08-18 00:25:53+00:00,VH-VYC,737-800,QFA - 737-800 (1024 wps),YMHB,YMML,41292576,Climb Speed High,Level 2,Not a False Positive,545.0,576.0,2.0,-4.076775703721374e-05,0.030938254080384784,0.0,1.0,-1.5624268054962158,1.016927768022586,11.0,8.33725643157959,99.99999181704001,0
1140,2679574,2019-08-08 22:11:21+00:00,VH-VYC,737-800,QFA - 737-800 (1024 wps),YMML,YSSY,41301251,High Bank Angle Descent Below 200 feet,Level 2,Not a False Positive,8576.5,8597.5,10.0,-2.1477376133942407e-05,0.022515855711229132,0.0,30.0,4.200743198394775,30.253964742024742,1.0,47.05478096008301,99.99999181704001,0
1141,2679568,2019-08-08 21:54:03+00:00,VH-VXH,737-800,QFA - 737-800 (1024 wps),YBBN,YSSY,41301265,GPWS: Windshear Warning,Level 2,Not a False Positive,8076.0,8099.0,6.0,0.004614853277439024,0.012692790995432924,0.0,30.0,3.655111789703369,30.019589742024742,3.0,88.10323333740234,99.99999181704001,0
1142,2682446,2019-08-12 03:50:15+00:00,VH-XZP,737-800,QFA - 737-800 (1024 wps),YSSY,YMML,41298285,High Vertical Acceleration at Landing,Level 3,Not a False Positive,4647.0,4673.0,0.0,-0.0004359654017857143,0.06911788454885737,0.0,30.0,2.9265503883361816,30.019589742024742,6.0,410.5078125,99.99999181704001,0
1145,2682295,2019-08-12 01:12:43+00:00,VH-XZP,737-800,QFA - 737-800 (1024 wps),YBBN,YSSY,41298429,High Speed Below 5000 ft AAL,Level 2,Not a False Positive,4247.0,4268.0,0.0,-0.00015447947604597107,0.11714262748698315,0.0,0.0,33.739837646484375,0.0,1.0,526.0150756835938,99.99999181704001,0
1146,2682124,2019-08-12 00:20:46+00:00,VH-VXF,737-800,QFA - 737-800 (1024 wps),YSSY,YBBN,41298481,Airborne Speed High,Level 2,Not a False Positive,774.0,794.0,2.0,-5.9604644775390625e-06,0.0329025846292297,0.0,1.0,-0.27517226338386536,0.9845868703481313,0.0,13.161606788635254,99.99999181704001,0
1148,2678962,2019-08-08 03:36:45+00:00,VH-VZD,737-800,QFA - 737-800 (1024 wps),YSSY,YPAD,41302008,Rotation Speed High,Level 2,Not a False Positive,544.0,564.0,2.0,-9.5367431640625e-05,0.02151921210081886,0.0,5.0,-0.8263902068138123,5.156261340991871,0.0,9.34597396850586,99.99999181704001,0
1149,2681742,2019-08-11 20:37:07+00:00,VH-VXJ,737-800,QFA - 737-800 (1024 wps),YBBN,YBTL,41298723,Pitch Rate Low During Rotation,Level 2,Not a False Positive,517.25,541.25,2.0,0.0010582708543346775,0.022018112858575235,0.0,5.0,-1.1942540407180786,4.979736225025074,4.0,5.48539924621582,99.99999181704001,0
1150,2678864,2019-08-08 02:03:17+00:00,VH-VXA,737-800,QFA - 737-800 (1024 wps),YBCG,YSSY,41302073,Approach Speed High Below 50 ft AGL (Vref),Level 2,Not a False Positive,4954.0,4976.0,0.0,-0.0002126224705430328,0.012084856979311775,0.0,30.0,4.200743198394775,30.312558492024742,2.0,25.523334503173828,99.99999181704001,0
1151,2681421,2019-08-11 04:27:47+00:00,VH-XZN,737-800,QFA - 737-800 (1024 wps),YMML,YBBN,41299136,Rotation Speed High,Level 2,Not a False Positive,865.75,885.75,2.0,-9.5367431640625e-05,0.03751252647711954,0.0,5.0,-1.4703545570373535,5.156261340991871,0.0,396.52928924560547,99.99999181704001,0
1152,2680751,2019-08-09 20:49:15+00:00,VH-XZH,737-800,QFA - 737-800 (1024 wps),NZAA,YSSY,41299712,Approach Speed High Below 50 ft AGL (Vref),Level 2,Not a False Positive,13397.0,13419.0,0.0,-3.673991218942111e-05,0.05852087783462428,0.0,30.0,3.655111789703369,30.136777242024742,2.0,27.074892044067383,99.99999181704001,0
1154,2680544,2019-08-10 03:12:32+00:00,VH-VZF,737-800,QFA - 737-800 (1024 wps),YMHB,YSSY,41299985,Approach Speed High Below 50 ft AGL (Vref),Level 2,Not a False Positive,5913.0,5937.0,4.0,0.0010582708543346775,0.03152346957004207,0.0,30.0,3.928011894226074,30.019589742024742,4.0,26.363666534423828,99.99999181704001,0
1155,2680507,2019-08-10 02:14:49+00:00,VH-VYI,737-800,QFA - 737-800 (1024 wps),YMML,YSSY,41300018,GPWS: Sink Rate,Level 2,Not a False Positive,5233.0,5254.0,4.0,0.0005548650568181819,0.0046242478589370965,0.0,30.0,2.2880685329437256,30.253964742024742,1.0,21.07455062866211,99.99999181704001,0
1156,2680497,2019-08-10 01:16:39+00:00,VH-VXE,737-800,QFA - 737-800 (1024 wps),YSSY,YBHM,41300074,Rotation Speed High,Level 2,Not a False Positive,1399.0,1419.0,0.0,0.00026226043701171875,0.024611073221410554,0.0,5.0,-0.4588346481323242,4.9512311574575065,0.0,12.264296531677246,99.99999181704001,0
1157,2680452,2019-08-10 00:23:37+00:00,VH-VYF,737-800,QFA - 737-800 (1024 wps),YMML,YBBN,41300153,GPWS: Windshear Warning,Level 2,Bad Parameter: Bad Sensor on Airplane,3162.0,7660.0,4.0,4.1896957789052305e-06,0.2697182188154541,0.0,0.0,0.2753542363643646,0.0,4478.0,1607.6115234375,99.99999181704001,1
1159,2680168,2019-08-09 11:38:46+00:00,VH-VZB,737-800,QFA - 737-800 (1024 wps),YPAD,YMML,41300405,Rotation Speed High,Level 2,Not a False Positive,470.5,490.5,0.0,-9.5367431640625e-05,0.036229121160744095,0.0,5.0,-0.27517226338386536,5.156261340991871,0.0,9.26149034500122,99.99999181704001,0
1160,2680138,2019-08-09 10:44:20+00:00,VH-VZQ,737-800,QFA - 737-800 (1024 wps),YSSY,YMML,41300484,Rotation Speed High,Level 2,Not a False Positive,1693.0,1713.0,0.0,-0.00152587890625,0.02863280508035887,0.0,5.0,-0.36699384450912476,5.0374897106273755,0.0,12.872682571411133,99.99999181704001,0
1161,2680119,2019-08-09 08:15:31+00:00,VH-VXO,737-800,QFA - 737-800 (1024 wps),YBCS,YSSY,41300610,GPWS: Sink Rate,Level 2,Not a False Positive,10685.0,10706.0,4.0,0.0005548650568181819,0.03204559277234692,0.0,30.0,3.7460970878601074,30.195370992024742,1.0,21.855195999145508,99.99999181704001,0
1162,2679701,2019-08-09 02:33:36+00:00,VH-VZV,737-800,QFA - 737-800 (1024 wps),YSSY,YBCG,41301030,Climb Speed High,Level 2,Not a False Positive,1106.0,1127.0,10.0,-0.00015447947604597107,0.04127215482161583,0.0,5.0,-1.1942540407180786,4.979736225025074,1.0,9.925126075744629,99.99999181704001,0
1163,2679629,2019-08-09 00:32:07+00:00,VH-VYH,737-800,QFA - 737-800 (1024 wps),YBBN,YSSY,41301120,Approach Speed High Below 50 ft AGL (Vref),Level 2,Not a False Positive,5589.0,5611.0,0.0,0.00013914264616419057,0.06478623663613572,0.0,30.0,4.0189409255981445,30.195370992024742,2.0,23.693086624145508,99.99999181704001,0
1164,2679598,2019-08-08 23:45:48+00:00,VH-XZK,737-800,QFA - 737-800 (1024 wps),YSSY,YBBN,41301148,Airborne Speed High,Level 2,Not a False Positive,1366.0,1386.0,2.0,-0.00152587890625,0.024019494994570994,0.0,5.0,-1.378301739692688,5.180015563964844,0.0,14.808762550354004,99.99999181704001,0
1166,2679188,2019-08-08 09:38:41+00:00,VH-VYE,737-800,QFA - 737-800 (1024 wps),YPAD,YMML,41301607,Climb Speed High,Level 2,Not a False Positive,401.0,422.0,2.0,-0.00228251307463843,0.02097261759332725,0.0,5.0,-1.1942540407180786,5.132507118018898,1.0,17.08884620666504,99.99999181704001,0
1167,2679143,2019-08-08 08:03:53+00:00,VH-XZP,737-800,QFA - 737-800 (1024 wps),YSSY,YMML,41301724,Airborne Speed High,Level 2,Not a False Positive,709.0,729.0,6.0,-0.00152587890625,0.0071645092417798786,0.0,5.0,-0.7344724535942078,5.061244449099979,0.0,17.41419792175293,99.99999181704001,0
1168,2672521,2019-08-01 05:11:14+00:00,VH-XZC,737-800,QFA - 737-800 (1024 wps),NZWN,YMML,41308537,Pitch Attitude High During Rotation (Gears Extended),Level 2,Not a False Positive,553.0,573.0,0.0,-9.5367431640625e-05,0.07460415859982358,0.0,5.0,-1.9309089183807373,5.084998672072952,0.0,22.612804412841797,99.99999181704001,0
1169,2679136,2019-08-08 08:17:16+00:00,VH-VYH,737-800,QFA - 737-800 (1024 wps),YMML,YPAD,41301738,GPWS: Windshear Warning,Level 2,Not a False Positive,5238.0,5262.0,2.0,0.0010582708543346775,0.037909466994009676,0.0,30.0,4.109851360321045,30.253964742024742,4.0,17.746702194213867,99.99999181704001,0
1170,2679051,2019-08-08 06:49:01+00:00,VH-VZD,737-800,QFA - 737-800 (1024 wps),YPAD,YMML,41301828,Rotation Speed High,Level 3,Not a False Positive,415.75,435.75,2.0,-9.5367431640625e-05,0.013459145117072633,0.0,5.0,-0.8263902068138123,5.156261340991871,0.0,11.5120689868927,99.99999181704001,0
1171,2678982,2019-08-08 04:11:55+00:00,VH-VZW,737-800,QFA - 737-800 (1024 wps),YBHM,YSSY,41301985,Approach Speed High Below 50 ft AGL (Vref),Level 2,Not a False Positive,8233.0,8257.0,0.0,-0.0003260950888356855,0.042186003144767156,0.0,30.0,3.7460970878601074,29.980497996012367,4.0,21.537324905395508,99.99999181704001,0
1172,2678917,2019-08-08 01:52:43+00:00,VH-VXF,737-800,QFA - 737-800 (1024 wps),YBBN,YPAD,41302048,Approach Speed High Below 50 ft AGL (Vref),Level 2,Not a False Positive,10386.0,10408.0,0.0,0.0011944379962858607,0.050064147728617746,0.0,30.0,3.928011894226074,29.980497996012367,2.0,22.977157592773438,99.99999181704001,0
1174,2678045,2019-08-07 00:47:07+00:00,VH-VZH,737-800,QFA - 737-800 (1024 wps),YSSY,YBHM,41303004,Short Runway Distance Remaining,Level 2,Not a False Positive,8208.25,8228.25,0.0,-9.5367431640625e-05,0.09467614437053727,0.0,40.0,2.698436141014099,40.0,0.0,12.187142848968506,99.99999181704001,0
1175,2677152,2019-08-06 09:35:50+00:00,VH-VYI,737-800,QFA - 737-800 (1024 wps),YMML,YBBN,41303392,Deep Touchdown,Level 2,Not a False Positive,6819.0,6839.0,2.0,0.00133514404296875,0.07231957783104312,0.0,30.0,3.837063789367676,30.253964742024742,0.0,9.057002067565918,99.99999181704001,0
1176,2677346,2019-08-06 12:18:41+00:00,VH-VYF,737-800,QFA - 737-800 (1024 wps),YPPH,YPDN,41303444,GPWS: Windshear Warning,Level 2,Bad Parameter: Bad Sensor on Airplane,7705.0,12473.5,2.0,6.738501896759783e-06,0.14506904983325283,0.0,0.0,-1.0102835893630981,0.0,4748.5,849.0813598632812,99.99999181704001,1
1178,2676998,2019-08-06 05:54:29+00:00,VH-XZN,737-800,QFA - 737-800 (1024 wps),YMML,UNKNOWN,41303484,High Speed Rejected Takeoff,Level 2,Not a False Positive,913.0,976.0,,-0.0004025324722009202,0.037157333155800096,0.0,5.0,-1.4703545570373535,5.156261340991871,43.0,,,0
