flight_record,flight_date_exact,tail_number,airframe,fleet,takeoff_airport_code,landing_airport_code,p14_event_record,p14_event_type,p14_severity,p14_false_positive,p14_start_of_event_10_seconds_seconds_from_start_of_file,p14_end_of_event_10_seconds_seconds_from_start_of_file,p14_data_dropouts_seconds,p14_error_b_w_gmt_and_recorded_time_around_event_percent,p14_estimated_nav_error_at_start_of_event_nm,p14_standard_deviation_of_sample_rate_of_gmt_event_interval_30_seconds_hz,p14_flap_handle_position_at_start_of_event,p14_speed_brake_handle_position_at_start_of_event_deg,p14_flap_position_at_start_of_event_deg_ted,target
2627136,15/06/2019 20:14,VH-VXC,737-800,QFA - 737-800 (1024 wps),YMHB,YMML,40713798,Airborne Speed High,Level 2,Not a False Positive,694,716,2,-0.003026743,0.026965681,0,5,-0.826390207,5.037489711,0
2626310,14/06/2019 5:38,VH-VXU,737-800,QFA - 737-800 (1024 wps),YMML,YSCB,40714632,Pitch Rate Low during Rotation,Level 2,Not a False Positive,609.25,633.25,6,2.00E-05,0.015445391,0,1,-0.458834648,1.007913345,0
2626401,14/06/2019 6:27,VH-VYD,737-800,QFA - 737-800 (1024 wps),YMML,YBBN,40714662,Rotation Speed High,Level 2,Not a False Positive,720.25,740.25,2,9.78E-04,0.013145246,0,10,-1.286268234,10.03175608,0
2626162,14/06/2019 1:44,VH-VXR,737-800,QFA - 737-800 (1024 wps),YMML,YPAD,40714737,Airborne Speed High,Level 2,Not a False Positive,360,380,0,-9.54E-05,0.065351618,0,5,-1.194254041,4.979736225,0
2626289,14/06/2019 2:09,VH-VXG,737-800,QFA - 737-800 (1024 wps),YPDN,YSSY,40714772,Airborne Speed High,Level 2,Not a False Positive,621,641,0,-9.54E-05,0.044930765,0,1,-0.642573953,1.021435028,0
2625690,13/06/2019 10:56,VH-VXR,737-800,QFA - 737-800 (1024 wps),YSSY,YPAD,40715024,Airborne Speed High,Level 2,Not a False Positive,538,558,0,-0.001525879,0.040660416,0,1,-1.194254041,0.989337715,0
2625645,13/06/2019 9:51,VH-XZP,737-800,QFA - 737-800 (1024 wps),YBBN,YSSY,40715182,Airborne Speed High,Level 2,Not a False Positive,1076,1096,0,-0.001525879,0.01371522,0,1,-1.470354557,1.007913345,0
2625271,13/06/2019 0:57,VH-VXF,737-800,QFA - 737-800 (1024 wps),YPAD,YBBN,40715530,Airborne Speed High,Level 2,Not a False Positive,590,610,0,8.34E-05,0.033062537,0,1,-1.286268234,0.989337715,0
2624306,12/06/2019 1:44,VH-VXO,737-800,QFA - 737-800 (1024 wps),YMML,YSCB,40716141,Rotation Speed High,Level 2,Not a False Positive,2533.5,2553.5,3,-9.54E-05,0.020369174,0,5,-0.734472454,5.156261341,0
2623359,11/06/2019 11:09,VH-VXE,737-800,QFA - 737-800 (1024 wps),YMML,YSSY,40716645,Climb Speed High,Level 2,Not a False Positive,627,648,2,5.55E-04,0.059405012,0,5,-0.458834648,4.965483691,0
2623311,11/06/2019 8:39,VH-VXJ,737-800,QFA - 737-800 (1024 wps),YBBN,YSSY,40716660,Pitch Rate Low during Rotation,Level 2,Not a False Positive,400.75,424.75,2,-0.001018278,0.007925347,0,5,-1.194254041,4.951231157,0
2623301,11/06/2019 7:33,VH-XZE,737-800,QFA - 737-800 (1024 wps),YPPH,YPPD,40716752,Climb Speed Low,Level 2,Not a False Positive,595,617,2,-2.13E-04,0.026601376,0,5,-1.010283589,5.108752895,0
2622444,10/06/2019 8:28,VH-VZG,737-800,QFA - 737-800 (1024 wps),YMML,YBBN,40717247,Airborne Speed High,Level 2,Not a False Positive,521,541,2,-0.001525879,0.007893915,0,10,-1.286268234,10.2734553,0
2622278,10/06/2019 2:20,VH-VXG,737-800,QFA - 737-800 (1024 wps),YMML,YSSY,40717459,Rotation Speed High,Level 2,Not a False Positive,856,876,2,-9.54E-05,0.013098636,0,1,-1.286268234,1.021435028,0
2621849,7/06/2019 5:56,VH-VXH,737-800,QFA - 737-800 (1024 wps),YSSY,YMML,40717680,FLCH  mode below 1000 ft HAT,Level 2,Not a False Positive,4020,4040,0,-9.54E-05,0.035207139,0,30,4.10985136,30.01958974,0
2621893,9/06/2019 20:36,VH-VYL,737-800,QFA - 737-800 (1024 wps),YPAD,YBBN,40717737,Thrust reversers delayed during landing,Level 2,Not a False Positive,7770.5,7851.75,2,-7.37E-04,0.029106812,0,30,4.382470131,30.25396474,0
2621806,8/06/2019 23:26,VH-VYB,737-800,QFA - 737-800 (1024 wps),YMML,YBCG,40717787,Rotation Speed High,Level 2,Not a False Positive,674.25,694.25,2,0.002765656,0.026563483,0,5,-0.091586694,5.180015564,0
2621806,8/06/2019 23:26,VH-VYB,737-800,QFA - 737-800 (1024 wps),YMML,YBCG,40717789,Airborne Speed High,Level 2,Not a False Positive,681,701,2,-0.001525879,0.026859266,0,5,-0.091586694,5.180015564,0
2621708,8/06/2019 23:57,VH-XZJ,737-800,QFA - 737-800 (1024 wps),YSSY,NZWN,40718142,Pitch Attitude High During Rotation (Gears Extended),Level 2,Not a False Positive,853.5,873.5,2,0.001335144,0.018390347,0,5,-1.102259159,5.037489711,0
2621128,7/06/2019 9:13,VH-VZK,737-800,QFA - 737-800 (1024 wps),YBBN,YMML,40718814,Pitch Rate Low during Rotation,Level 2,Not a False Positive,571.75,595.75,0,0.001058271,0.025063449,0,5,-1.194254041,5.203769787,0
2621017,7/06/2019 6:37,VH-VXL,737-800,QFA - 737-800 (1024 wps),YMML,YSCB,40718905,Thrust reversers delayed during landing,Level 2,Not a False Positive,3737.75,3819,4,-2.63E-05,0.052890439,0,30,4.609334469,29.89260737,0
2620897,7/06/2019 1:34,VH-VXC,737-800,QFA - 737-800 (1024 wps),YPAD,YBAS,40718939,Airborne Speed High,Level 2,Not a False Positive,617,637,2,-9.54E-05,0.01101754,0,1,-0.734472454,0.99408856,0
2620482,6/06/2019 12:11,VH-XZJ,737-800,QFA - 737-800 (1024 wps),YSSY,YBBN,40719206,Deep Touchdown,Level 3,Not a False Positive,4930.75,4950.75,2,6.20E-04,0.033135042,0,30,3.47308445,29.89260737,0
2620869,6/06/2019 12:16,VH-VXB,737-800,QFA - 737-800 (1024 wps),YPPH,YPDN,40719257,Airborne Speed High,Level 2,Not a False Positive,605,626,2,-0.002282513,0.021819956,0,5,-1.37830174,4.993988759,0
2620951,7/06/2019 1:48,VH-XZE,737-800,QFA - 737-800 (1024 wps),NZAA,YSSY,40719397,Airborne Speed High,Level 3,Not a False Positive,880,900,0,-9.54E-05,0.046284579,0,1,-1.102259159,1.012420556,0
2620343,6/06/2019 5:47,VH-VXB,737-800,QFA - 737-800 (1024 wps),YPPH,YFDF,40719406,Airborne Speed High,Level 2,Not a False Positive,996,1016,6,-9.54E-05,0.038011488,0,5,-1.37830174,5.013735488,0
2620484,6/06/2019 8:56,VH-VXL,737-800,QFA - 737-800 (1024 wps),YPPH,YBBN,40719609,Deep Touchdown,Level 3,Not a False Positive,16828.75,16848.75,2,0.001335144,0.004787137,0,30,4.473221302,29.92190425,0
2619702,5/06/2019 3:45,VH-VZJ,737-800,QFA - 737-800 (1024 wps),AYPY,YBBN,40720104,Pitch Rate Low during Rotation,Level 2,Not a False Positive,462.75,486.75,0,3.66E-04,0.020327971,0,5,-0.458834648,5.013735488,0
2619897,5/06/2019 8:54,VH-VXJ,737-800,QFA - 737-800 (1024 wps),YPPH,YBBN,40720186,Deep Touchdown,Level 3,Not a False Positive,15949,15969,2,-0.001525879,0.0333595,0,30,4.382470131,29.980498,0
2619555,5/06/2019 1:14,VH-VXP,737-800,QFA - 737-800 (1024 wps),YPPD,YPPH,40720235,Airborne Speed High,Level 2,Not a False Positive,509,529,0,-9.54E-05,0.034483991,0,5,-0.091586694,5.156261341,0
2619175,4/06/2019 20:56,VH-VXK,737-800,QFA - 737-800 (1024 wps),YSSY,YMML,40720398,Airborne Speed High,Level 2,Not a False Positive,493,513,0,-0.001525879,0.022258359,0,5,-1.286268234,5.132507118,0
2619440,4/06/2019 21:54,VH-VZD,737-800,QFA - 737-800 (1024 wps),YPPH,YPAD,40720414,Airborne Speed High,Level 2,Not a False Positive,479,499,0,-0.001525879,0.041071061,0,15,-1.746629119,15.52738698,0
2618925,4/06/2019 12:06,VH-VYH,737-800,QFA - 737-800 (1024 wps),YSSY,YBBN,40720421,Deep Touchdown,Level 3,Not a False Positive,5029.25,5049.25,6,-0.001525879,0.014451992,0,30,7.582113028,30.19537099,0
2619197,4/06/2019 21:00,VH-XZP,737-800,QFA - 737-800 (1024 wps),YMML,YSSY,40720567,Airborne Speed High,Level 2,Not a False Positive,490,511,4,5.55E-04,0.04393714,0,1,-1.562426805,1.007913345,0
2618621,4/06/2019 4:11,VH-VYF,737-800,QFA - 737-800 (1024 wps),YBBN,YSSY,40720720,Airborne Speed High,Level 2,Not a False Positive,490,510,0,-9.54E-05,0.003988525,0,5,-0.734472454,5.061244449,0
2618417,3/06/2019 23:43,VH-XZE,737-800,QFA - 737-800 (1024 wps),YSSY,YBBN,40720770,Airborne Speed High,Level 2,Not a False Positive,1014,1034,4,-0.001525879,0.012901888,0,5,-1.010283589,5.108752895,0
2618634,4/06/2019 5:09,VH-VXM,737-800,QFA - 737-800 (1024 wps),YSSY,YMML,40720827,Rotation Speed High,Level 2,Not a False Positive,872.75,892.75,0,-9.54E-05,0.033440428,0,5,-1.1482566,5.090937228,0
2618634,4/06/2019 5:09,VH-VXM,737-800,QFA - 737-800 (1024 wps),YSSY,YMML,40720829,Airborne Speed High,Level 2,Not a False Positive,878,900,0,-2.13E-04,0.030100017,0,5,-1.194254041,5.108752895,0
2618230,3/06/2019 20:09,VH-VXM,737-800,QFA - 737-800 (1024 wps),YMHB,YMML,40721017,Airborne Speed High,Level 2,Not a False Positive,733,753,2,-0.001525879,0.015961659,0,1,-1.194254041,1.02594224,0
2617752,2/06/2019 9:38,VH-XZJ,737-800,QFA - 737-800 (1024 wps),YBBN,NZCH,40721488,GPWS: Windshear Warning,Level 2,Bad Parameter: Bad Sensor on Airplane,3588,11993.75,0,-1.35E-07,0.230854004,0,0,-1.562426805,0.009501703,1
2617308,2/06/2019 8:01,VH-VYF,737-800,QFA - 737-800 (1024 wps),YMML,YPAD,40721768,MMO Exceedance,Level 2,Not a False Positive,2863,2897,0,-8.43E-04,0.113871824,0,0,32.97307587,0,0
2616732,1/06/2019 10:37,VH-VYL,737-800,QFA - 737-800 (1024 wps),YBBN,YSSY,40722219,Pitch Rate Low during Rotation,Level 2,Not a False Positive,550,574,0,0.001058271,0.034252246,0,1,-0.642573953,1.021435028,0
2616684,1/06/2019 5:03,VH-VZQ,737-800,QFA - 737-800 (1024 wps),NZWN,YSSY,40722672,Rotation Speed High,Level 3,Bad Parameter: Bad Sensor on Airplane,617.25,637.25,0,-9.54E-05,0.056372075,0,5,-1.194254041,5.037489711,1
2616684,1/06/2019 5:03,VH-VZQ,737-800,QFA - 737-800 (1024 wps),NZWN,YSSY,40722674,Airborne Speed High,Level 2,Not a False Positive,624,644,0,-9.54E-05,0.063048088,0,5,-0.550694644,5.037489711,0
2615165,30/05/2019 23:53,VH-VYE,737-800,QFA - 737-800 (1024 wps),YPAD,YSSY,40723079,GPWS: Too Low Flap,Level 2,Bad Parameter: Bad Sensor on Airplane,6055,6075,3,-9.54E-05,0.017688302,0,5,-1.194254041,5.156261341,1
2615165,30/05/2019 23:53,VH-VYE,737-800,QFA - 737-800 (1024 wps),YPAD,YSSY,40723082,GPWS: Windshear Warning,Level 2,Bad Parameter: Bad Sensor on Airplane,4668,6355.75,3,1.65E-06,0.044975157,0,0,-1.286268234,0,1
2615165,30/05/2019 23:53,VH-VYE,737-800,QFA - 737-800 (1024 wps),YPAD,YSSY,40723087,Rotation Speed High,Level 2,Bad Parameter: Bad Sensor on Airplane,445,465,3,-0.001525879,0.029942654,0,1,-1.194254041,1.012420556,1
2615165,30/05/2019 23:53,VH-VYE,737-800,QFA - 737-800 (1024 wps),YPAD,YSSY,40723088,Airborne Speed High,Level 2,Bad Parameter: Bad Sensor on Airplane,452,473,3,5.55E-04,0.026300564,0,1,-1.194254041,1.007913345,1
2614226,30/05/2019 2:32,VH-VZA,737-800,QFA - 737-800 (1024 wps),YBCG,YMML,40723447,Airborne Speed High,Level 2,Not a False Positive,756,776,0,-9.54E-05,0.041686023,0,10,-1.470354557,10.18556468,0
2614230,30/05/2019 3:20,VH-VXJ,737-800,QFA - 737-800 (1024 wps),YBBN,YSSY,40723454,Airborne Speed High,Level 2,Not a False Positive,695,715,0,-9.54E-05,0.026026335,0,5,-1.194254041,4.965483691,0
2614288,30/05/2019 3:42,VH-XZE,737-800,QFA - 737-800 (1024 wps),AYPY,YBBN,40723515,Thrust reversers delayed during landing,Level 2,Not a False Positive,9521,9602.75,0,1.90E-04,0.027018047,0,30,2.926550388,30.01958974,0
2614136,30/05/2019 0:20,VH-VXA,737-800,QFA - 737-800 (1024 wps),YMML,YBBN,40723548,High Speed Below 3000 ft AAL,Level 2,Not a False Positive,7246,7291,2,4.47E-04,0.007879387,0,0,0.275354236,0.009501703,0
2614195,30/05/2019 0:14,VH-VYZ,737-800,QFA - 737-800 (1024 wps),YSSY,NZAA,40723670,GPWS: Windshear Warning,Level 2,Not a False Positive,9369,9393,2,-3.26E-04,0.00625488,0,30,3.928011894,30.13677724,0
2613722,29/05/2019 14:07,VH-VYJ,737-800,QFA - 737-800 (1024 wps),YMML,YPPH,40723833,Deep Touchdown,Level 2,Not a False Positive,12830.5,12850.5,0,0.001335144,0.024637777,0,30,4.10985136,30.31255849,0
2614391,30/05/2019 3:13,VH-VZD,737-800,QFA - 737-800 (1024 wps),YBBN,YPPH,40723911,Airborne Speed High,Level 2,Not a False Positive,1025,1046,0,5.55E-04,0.029441374,0,1,-1.654518247,1.012420556,0
2613684,29/05/2019 6:36,VH-VXP,737-800,QFA - 737-800 (1024 wps),YSSY,YPAD,40723932,Airborne Speed High,Level 2,Not a False Positive,989,1009,0,-9.54E-05,0.035017916,0,5,-0.918327272,5.156261341,0
2613323,29/05/2019 3:16,VH-VZM,737-800,QFA - 737-800 (1024 wps),YMML,YSCB,40723972,Airborne Speed High,Level 2,Not a False Positive,428,448,2,6.20E-04,0.00947554,0,5,-0.458834648,4.965483691,0
2613307,29/05/2019 2:14,VH-VZB,737-800,QFA - 737-800 (1024 wps),YSSY,YBBN,40723996,Airborne Speed High,Level 2,Not a False Positive,840,861,2,5.55E-04,0.033105814,0,5,-0.183369875,5.156261341,0
2613501,29/05/2019 6:34,VH-XZJ,737-800,QFA - 737-800 (1024 wps),YMML,YBBN,40724042,Airborne Speed High,Level 2,Not a False Positive,601,622,4,-8.64E-04,0.028284838,0,5,-1.286268234,5.061244449,0
2613284,29/05/2019 0:52,VH-VXO,737-800,QFA - 737-800 (1024 wps),YPAD,YBBN,40724081,Airborne Speed High,Level 2,Not a False Positive,537,557,2,-9.54E-05,0.030654978,0,1,-0.642573953,1.021435028,0
2612878,28/05/2019 23:15,VH-VXG,737-800,QFA - 737-800 (1024 wps),YSSY,YBBN,40724137,Airborne Speed High,Level 2,Not a False Positive,907,927,8,-0.001525879,0.040219348,0,5,-1.37830174,5.203769787,0
2613238,29/05/2019 0:17,VH-VYA,737-800,QFA - 737-800 (1024 wps),YSSY,YMML,40724268,Airborne Speed High,Level 2,Not a False Positive,1029,1050,0,-6.58E-05,0.056533961,0,5,0.091922112,4.979736225,0
2614210,30/05/2019 0:52,VH-VZQ,737-800,QFA - 737-800 (1024 wps),YMML,NZWN,40724429,Approach Speed High Below 50 ft AGL (Vref),Level 2,Not a False Positive,11861,11884,2,-9.68E-04,0.015976162,0,30,3.928011894,29.980498,0
2612430,28/05/2019 0:49,VH-VZH,737-800,QFA - 737-800 (1024 wps),YSSY,NFFN,40724626,Airborne Speed High,Level 2,Not a False Positive,1008,1028,0,-9.54E-05,0.022680271,0,5,-0.275172263,5.037489711,0
2612254,28/05/2019 1:24,VH-VZQ,737-800,QFA - 737-800 (1024 wps),NZAA,YMML,40724834,Rotation Speed High,Level 2,Not a False Positive,590,610,0,2.62E-04,0.064741124,0,5,-1.194254041,5.037489711,0
2612245,28/05/2019 1:24,VH-VXR,737-800,QFA - 737-800 (1024 wps),YPPH,YPDN,40724840,Deep Touchdown,Level 2,Not a False Positive,12081,12101,2,-9.54E-05,0.020545085,0,30,0.091922112,30.07818349,0
2612094,27/05/2019 21:49,VH-VZK,737-800,QFA - 737-800 (1024 wps),YPPH,YPAD,40724881,Climb Speed High,Level 2,Not a False Positive,703,728,0,-0.002441406,0.007444907,0,5,-1.194254041,5.203769787,0
2612094,27/05/2019 21:49,VH-VZK,737-800,QFA - 737-800 (1024 wps),YPPH,YPAD,40724883,Airborne Speed High,Level 2,Not a False Positive,690,710,0,-0.001525879,0.028104541,0,5,-1.194254041,5.203769787,0
2611636,27/05/2019 7:08,VH-VXF,737-800,QFA - 737-800 (1024 wps),YPAD,YSSY,40724932,Approach Speed High Below 50 ft AGL (Vref),Level 2,Not a False Positive,7082,7104,2,-2.13E-04,0.025609271,0,30,3.928011894,29.95120112,0
2611589,27/05/2019 6:53,VH-VYC,737-800,QFA - 737-800 (1024 wps),YMHB,YMML,40724987,Airborne Speed High,Level 2,Not a False Positive,461,481,2,-9.54E-05,0.035285748,0,1,-1.562426805,1.016927768,0
2611488,27/05/2019 4:26,VH-VXM,737-800,QFA - 737-800 (1024 wps),YMHB,YMML,40725018,Airborne Speed High,Level 2,Not a False Positive,526,547,2,5.55E-04,0.05464382,0,1,-1.194254041,1.030449452,0
2611867,27/05/2019 18:55,VH-VZH,737-800,QFA - 737-800 (1024 wps),NZWN,YSSY,40725074,TCAS Resolution Advisory,Level 2,Not a False Positive,12533,12569,0,0.002849803,0.006822686,0,15,3.746097088,15.05863698,0
2611517,27/05/2019 4:54,VH-VXK,737-800,QFA - 737-800 (1024 wps),YSSY,YMML,40725097,Airborne Speed High,Level 2,Not a False Positive,565,586,0,5.55E-04,0.040001398,0,5,-1.37830174,5.132507118,0
2611339,27/05/2019 0:40,VH-VXK,737-800,QFA - 737-800 (1024 wps),YSSY,YBCG,40725275,Airborne Speed High,Level 2,Not a False Positive,1567,1587,8,8.34E-05,0.034293413,0,5,-1.286268234,5.132507118,0
2610937,26/05/2019 21:08,VH-VXQ,737-800,QFA - 737-800 (1024 wps),YPAD,YSSY,40725440,Airborne Speed High,Level 2,Not a False Positive,590,610,2,0.004196167,0.016273033,0,1,-0.642573953,1.007913345,0
2610733,26/05/2019 9:42,VH-VYG,737-800,QFA - 737-800 (1024 wps),YMML,YSCB,40725503,Pitch Rate Low during Rotation,Level 2,Not a False Positive,763,787,4,-0.001710461,0.047154566,0,5,-0.458834648,5.180015564,0
2610009,25/05/2019 2:37,VH-VZK,737-800,QFA - 737-800 (1024 wps),YMML,YPAD,40725797,Airborne Speed High,Level 2,Not a False Positive,492,512,0,-9.54E-05,0.05313789,0,5,-1.194254041,5.203769787,0
2610631,26/05/2019 3:39,VH-VXT,737-800,QFA - 737-800 (1024 wps),YSSY,YPPH,40725864,Deep Touchdown,Level 2,Not a False Positive,16448.25,16468.25,0,-4.53E-04,0.022100513,0,30,4.10985136,30.25396474,0
2609880,25/05/2019 7:49,VH-VZA,737-800,QFA - 737-800 (1024 wps),YMML,YPAD,40725884,Airborne Speed High,Level 2,Not a False Positive,551,571,0,-9.54E-05,0.038411321,0,5,-1.470354557,5.156261341,0
2609917,25/05/2019 9:30,VH-VYG,737-800,QFA - 737-800 (1024 wps),YMML,YBBN,40725895,Rotation Speed High,Level 2,Not a False Positive,627.25,647.25,2,6.20E-04,0.044839385,0,5,-1.010283589,5.180015564,0
2609917,25/05/2019 9:30,VH-VYG,737-800,QFA - 737-800 (1024 wps),YMML,YBBN,40725898,Airborne Speed High,Level 2,Not a False Positive,634,654,2,0.001335144,0.033153349,0,5,-0.918327272,5.180015564,0
2609440,24/05/2019 5:59,VH-VZK,737-800,QFA - 737-800 (1024 wps),YSSY,YMML,40726285,Pitch Attitude High During Rotation (Gears Extended),Level 3,Not a False Positive,1157.75,1177.75,0,-9.54E-05,0.052545422,0,1,-1.102259159,1.030449452,0
2609466,24/05/2019 20:06,VH-VZK,737-800,QFA - 737-800 (1024 wps),YMML,YSSY,40726382,Airborne Speed High,Level 2,Not a False Positive,734,755,2,5.55E-04,0.069979518,0,5,-1.194254041,5.203769787,0
2609344,24/05/2019 9:53,VH-VYB,737-800,QFA - 737-800 (1024 wps),YMML,YSSY,40726410,Airborne Speed High,Level 2,Not a False Positive,1070,1090,4,0.001335144,0.047245584,0,5,-0.734472454,5.180015564,0
2609279,24/05/2019 7:49,VH-VZA,737-800,QFA - 737-800 (1024 wps),YPAD,YMML,40726432,Pitch Rate Low during Rotation,Level 2,Not a False Positive,659.5,683.5,6,-3.26E-04,0.036375713,0,1,-0.734472454,1.021435028,0
2608181,23/05/2019 11:15,VH-VZE,737-800,QFA - 737-800 (1024 wps),YMML,YSSY,40727006,Climb Speed High,Level 2,Not a False Positive,568,590,4,-2.13E-04,0.00763114,0,1,-1.010283589,0.99408856,0
2608181,23/05/2019 11:15,VH-VZE,737-800,QFA - 737-800 (1024 wps),YMML,YSSY,40727007,Airborne Speed High,Level 2,Not a False Positive,556,577,4,5.55E-04,0.025517634,0,1,-1.010283589,0.99408856,0
2608422,23/05/2019 20:16,VH-VYF,737-800,QFA - 737-800 (1024 wps),YMML,YBBN,40727076,Airborne Speed High,Level 2,Not a False Positive,1016,1037,4,5.55E-04,0.064005761,0,5,-0.918327272,5.061244449,0
2607381,22/05/2019 8:54,VH-VYL,737-800,QFA - 737-800 (1024 wps),YSCB,YMML,40727602,High Speed Below 5000 ft AAL,Level 2,Not a False Positive,2826,2848,0,-2.13E-04,0.003058074,0,0,-0.734472454,0.014252555,0
2607205,22/05/2019 2:35,VH-VYD,737-800,QFA - 737-800 (1024 wps),YPAD,YPPH,40727994,GPWS: Windshear Warning,Level 2,Bad Parameter: Bad Sensor on Airplane,5226,11301.75,0,3.37E-06,0.014180865,0,0,-1.37830174,0,1
2606820,21/05/2019 21:48,VH-VYL,737-800,QFA - 737-800 (1024 wps),YPPH,YPAD,40728087,GPWS: Windshear Warning,Level 2,Bad Parameter: Bad Sensor on Airplane,2208,9796.75,0,3.85E-05,0.007335465,0,0,-0.734472454,0.014252555,1
2605868,20/05/2019 20:02,VH-VXJ,737-800,QFA - 737-800 (1024 wps),YMHB,YMML,40728363,Airborne Speed High,Level 2,Not a False Positive,604,625,2,5.55E-04,0.037409365,0,1,-1.194254041,0.989337715,0
2605640,20/05/2019 8:45,VH-VYE,737-800,QFA - 737-800 (1024 wps),YPAD,YSSY,40728469,High Speed Below 5000 ft AAL,Level 3,Not a False Positive,5303,5334,2,-0.00135116,0.014472832,0,0,-1.194254041,0.004750851,0
2605533,20/05/2019 6:38,VH-VXT,737-800,QFA - 737-800 (1024 wps),YMML,YSSY,40728561,TCAS Resolution Advisory,Level 2,Not a False Positive,4571,4623,6,-4.72E-04,0.007983228,0,5,-1.562426805,5.203769787,0
2604170,19/05/2019 20:03,VH-VYB,737-800,QFA - 737-800 (1024 wps),YMHB,YMML,40728754,Airborne Speed High,Level 2,Not a False Positive,565,585,2,-0.001525879,0.060880909,0,1,-0.826390207,1.012420556,0
2605299,20/05/2019 1:30,VH-VZG,737-800,QFA - 737-800 (1024 wps),YSSY,YMML,40728789,Approach Speed High Below 50 ft AGL (Vref),Level 2,Not a False Positive,5263,5285,0,-2.13E-04,0.018566219,0,30,3.837063789,30.25396474,0
2605274,19/05/2019 23:48,VH-VZD,737-800,QFA - 737-800 (1024 wps),YMML,YBAS,40728828,Rotation Speed High,Level 2,Not a False Positive,896,916,0,-0.001525879,0.040546581,0,1,-1.654518247,1.012420556,0
2605274,19/05/2019 23:48,VH-VZD,737-800,QFA - 737-800 (1024 wps),YMML,YBAS,40728829,Airborne Speed High,Level 2,Not a False Positive,903,924,0,5.55E-04,0.040621617,0,1,-1.654518247,1.012420556,0
2605618,20/05/2019 6:40,VH-XZE,737-800,QFA - 737-800 (1024 wps),NZAA,YSSY,40728831,GPWS: Windshear Warning,Level 2,Bad Parameter: Bad Sensor on Airplane,4364,11936,0,-2.08E-05,0.002371653,0,0,-1.194254041,0.009501703,1
2605272,20/05/2019 0:23,VH-VYF,737-800,QFA - 737-800 (1024 wps),YMML,YBBN,40728986,GPWS: Windshear Warning,Level 2,Bad Parameter: Bad Sensor on Airplane,2906,2936,8,1.47E-05,0.015460143,0,0,-1.010283589,0.004750851,1
2604761,19/05/2019 21:13,VH-VZI,737-800,QFA - 737-800 (1024 wps),YMML,NZAA,40729235,Pitch Attitude High During Rotation (Gears Extended),Level 2,Not a False Positive,1042.75,1062.75,0,-9.54E-05,0.067571426,0,1,-1.286268234,1.007913345,0
2603485,18/05/2019 20:34,VH-VXQ,737-800,QFA - 737-800 (1024 wps),YPAD,YSSY,40729398,Airborne Speed High,Level 2,Not a False Positive,667,687,4,-0.001525879,0.0738476,0,1,-0.642573953,1.012420556,0
2603711,19/05/2019 2:05,VH-XZK,737-800,QFA - 737-800 (1024 wps),YBHM,YMML,40729446,Airborne Speed High,Level 2,Not a False Positive,539,559,2,-9.54E-05,0.034839593,0,25,-1.37830174,25.10744731,0
2602829,17/05/2019 9:07,VH-VXP,737-800,QFA - 737-800 (1024 wps),YPAD,YMML,40729783,Deep Touchdown,Level 2,Not a False Positive,4076.75,4096.75,0,-8.11E-04,0.021049307,0,40,6.190733671,40,0
2602605,17/05/2019 4:11,VH-VYD,737-800,QFA - 737-800 (1024 wps),YMML,YSSY,40730096,Pitch Attitude High During Rotation (Gears Extended),Level 2,Not a False Positive,804.75,824.75,5,-9.54E-05,0.056124775,0,1,-1.286268234,0.989337715,0
2601900,16/05/2019 0:37,VH-XZK,737-800,QFA - 737-800 (1024 wps),YMML,NZWN,40730625,Pitch Attitude High During Rotation (Gears Extended),Level 2,Not a False Positive,1020,1040,2,-9.54E-05,0.070337598,0,1,-1.470354557,1.016927768,0
2601736,16/05/2019 1:33,VH-VZH,737-800,QFA - 737-800 (1024 wps),YMML,YPPH,40730772,Pitch Attitude High During Rotation (Gears Extended),Level 2,Not a False Positive,759.5,779.5,0,-9.54E-05,0.059828064,0,1,-1.102259159,0.998839404,0
2601177,15/05/2019 11:13,VH-VYK,737-800,QFA - 737-800 (1024 wps),YPKA,YPPH,40730839,Deep Touchdown,Level 2,Not a False Positive,6104.5,6124.5,0,-9.54E-05,0.027854114,0,30,4.200743198,29.980498,0
